register_id,variable_name,description_dk,start_year,end_year,variable_times_url,variable_hkd_url
DODSAARS,C_ATTART,Attestens art,2001,2001,NA,NA
DODSAARS,C_BOPKOM,C_BOPKOM,2001,2001,NA,NA
DODSAARS,C_CIVSTD,Civilstand,2001,2001,NA,NA
DODSAARS,C_DOD1,C_DOD1,2001,2001,NA,NA
DODSAARS,C_DOD2,C_DOD2,2001,2001,NA,NA
DODSAARS,C_DOD3,C_DOD3,2001,2001,NA,NA
DODSAARS,C_DOD4,C_DOD4,2001,2001,NA,NA
DODSAARS,C_DODSKOM,Dødskommune,2001,2001,NA,NA
DODSAARS,C_DODSMAADE,Dødsart,2001,2001,NA,NA
DODSAARS,C_HANDSTED,Hændelsessted ved unaturlig død,2001,2001,NA,NA
DODSAARS,C_INSTITUT,Institution for dødsfald,2001,2001,NA,NA
DODSAARS,C_LISTE_14,C_LISTE_14,2001,2001,NA,NA
DODSAARS,C_LISTE_49,C_LISTE_49,2001,2001,NA,NA
DODSAARS,C_LISTE_65,C_LISTE_65,2001,2001,NA,NA
DODSAARS,C_OBDUKTIO,C_OBDUKTIO,2001,2001,NA,NA
DODSAARS,C_OPERATIO,Operationstilkendegivelse,2001,2001,NA,NA
DODSAARS,C_SEX,Køn,2001,2001,NA,NA
DODSAARS,C_U28DG,Angivelse af dødsalder under 28 dage,2001,2001,NA,NA
DODSAARS,C_ULYKTYPE,C_ULYKTYPE,2001,2001,NA,NA
DODSAARS,DAAR,Dødsår,2001,2001,NA,NA
DODSAARS,D_DODSDTO,Dødsdato,2001,2001,NA,NA
DODSAARS,PNR,Personnummer,2001,2001,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
DODSAARS,V_ALDER,Alder,2001,2001,NA,NA
DODSAARS,V_ALDERMDR,Alder i måneder,2001,2001,NA,NA
DODSAARS,V_BOPAMT,V_BOPAMT,2001,2001,NA,NA
DODSAARS,V_DODSAMT,Dødsstedsamt,2001,2001,NA,NA
DODSAARS,V_KLOK,Tiden for dødens indtræffelse,2001,2001,NA,NA
DODSAARS,CPRTJEK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,NA
DODSAARS,CPRTYPE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,NA
IDAN,ANSAAR,År for ansættelse på arbejdssted,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-ansaettelser/ANSAAR
IDAN,ANSDAGE,Antal dage ansat,1980,2017,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-ansaettelser/ANSDAGE
IDAN,ANSDAGE_2008,Antal dage i jobbet,2008,2018,NA,NA
IDAN,ANSXFREM,Ansættelsesændring frem til året efter,1980,2016,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-ansaettelser/ANSXFREM
IDAN,ANSXTILB,Ansættelsesændring i forhold til året før,1981,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-ansaettelser/ANSXTILB
IDAN,ARBGNR,Arbejdsgivernummer,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/ARBGNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ARBGNR
IDAN,ARBGNR9,Arbejdsgivernummer med sektorkode,1980,2007,NA,NA
IDAN,ARBLED,Ledighedsgrad i arbejdsår (ekskl. ferie),1980,2007,NA,NA
IDAN,ARBNR,Arbejdsstedsnummer,2008,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/ARBNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-fra-det-centrale-oplysningsseddelregister/ARBNR
IDAN,ARBSTK,Arbejdsstedskode,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/IDA-databasen/IDA-ansaettelser/ARBSTK,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ARBSTK
IDAN,ARB_HOVED_BRA_DB07,Arbejdsstedets branche,2008,2018,NA,NA
IDAN,ARB_SEKTORKODE,Sektorkode for arbejdsstedet,2008,2018,NA,NA
IDAN,ATP_BELOEB,ATP-beløb i året,2008,2018,NA,NA
IDAN,BREDT_LOEN_BELOEB,Bredt lønbeløb,2008,2018,NA,NA
IDAN,BRED_TIMELOEN,Timeløn (bredt lønbeløb),2008,2018,NA,NA
IDAN,BRUTTO_GRADAAR,Bruttoledighedsgrad i året,2008,2018,NA,NA
IDAN,BRUTTO_LEDIGHED,Antal uger med bruttoledighed i året,2008,2018,NA,NA
IDAN,CPRTJEK,CPR-tjek,2007,2018,NA,NA
IDAN,CPRTYPE,CPR-type,2007,2018,NA,NA
IDAN,CVRNR,CVR-nummer,2008,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/CVRNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Firmastatistik/CVRNR
IDAN,DISCO_KODE,Disco kode for lønmodtagere,2008,2018,NA,NA
IDAN,DISCO_MATCHPRIO_KODE,Kode der angiver kvaliteten af discokoden,2008,2018,NA,NA
IDAN,FRAVAER_BESK_KODE,Midlertidigt fraværende fra beskæftigelse,2008,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/FRAVAER-BESK-KODE,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigede-personer--RAS-/FRAVAER-BESK-KODE
IDAN,JOBATP,Atpbeløb fra oplysningsseddel,1980,2007,NA,NA
IDAN,JOBKAT,Jobtype i ansættelsen,1980,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-ansaettelser/JOBKAT
IDAN,JOBLON,Lønbeløb i ansættelsesforholdet,1980,2007,NA,NA
IDAN,KOM,Kommunekode,1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Befolkning-og-valg/KOM,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/KOM
IDAN,LBNR,Arbejdsstedets løbenummer,1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/IDA-databasen/IDA-ansaettelser/LBNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/LBNR
IDAN,LOENTIMER,Betalte timer,2008,2018,NA,NA
IDAN,LONMFREM,Lønmodtager året efter,1980,2016,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-ansaettelser/LONMFREM
IDAN,LONMTILB,Lønmodtager året før,1981,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-ansaettelser/LONMTILB
IDAN,NETTO_GRADAAR,Nettoledighedsgrad i året,2008,2018,NA,NA
IDAN,NETTO_LEDIGHED,Antal uger med nettoledighed i året,2008,2018,NA,NA
IDAN,OPGIKOM,Opgangsadressen i kommunen,1980,2018,NA,NA
IDAN,PERSBRC,Personlig branche,1980,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-ansaettelser/PERSBRC
IDAN,PERSBRC07,Ingen label,2007,2007,NA,NA
IDAN,PNR,Personnummer,1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
IDAN,SMALT_LOEN_BELOEB,Smalt lønbeløb,2008,2018,NA,NA
IDAN,SMAL_TIMELOEN,Timeløn (smalt lønbeløb),2008,2018,NA,NA
IDAN,SOC_STATUS_KODE,Socioøkonomisk status,2008,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/SOC-STATUS-KODE,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Befolkningens-tilknytning-til-arbejdsmarkedet--RAS-/SOC-STATUS-KODE
IDAN,STILL,Arbejdsstilling,1980,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-ansaettelser/STILL
IDAN,STOETTE_BESK_KODE,Støttet beskæftigelse,2008,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/STOETTE-BESK-KODE,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigede-personer--RAS-/STOETTE-BESK-KODE
IDAN,TILKNYT,Tilknytning til primært arbejdssted,1980,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-ansaettelser/TILKNYT
IDAN,TIMELON,Timeløn i ansættelsen,1980,2007,NA,NA
IDAN,TLONKVAL,Kvalitet af timelønsskøn,1980,2007,NA,NA
IDAN,TYPE,Type for ansættelsesforholdet,1980,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-ansaettelser/TYPE
IDAN,TYPE_2008,Type for jobbet,2008,2018,NA,NA
IDAN,ANSDAGE_2008,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/IDA-databasen/IDA-ansaettelser/ANSDAGE-2008,NA
IDAN,ARB_HOVED_BRA_DB07,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/ARB-HOVED-BRA-DB07,NA
IDAN,ARB_SEKTORKODE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/ARB-SEKTORKODE,NA
IDAN,ATP_BELOEB,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/ATP-BELOEB,NA
IDAN,BREDT_LOEN_BELOEB,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/BREDT-LOEN-BELOEB,NA
IDAN,BRUTTO_GRADAAR,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/IDA-databasen/IDA-ansaettelser/BRUTTO-GRADAAR,NA
IDAN,BRUTTO_LEDIGHED,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/IDA-databasen/IDA-ansaettelser/BRUTTO-LEDIGHED,NA
IDAN,CPRTJEK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,NA
IDAN,CPRTYPE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,NA
IDAN,DISCO_KODE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/DISCO-KODE,NA
IDAN,DISCO_MATCHPRIO_KODE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/DISCO-MATCHPRIO-KODE,NA
IDAN,LOENTIMER,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/IDA-databasen/IDA-ansaettelser/LOENTIMER,NA
IDAN,OPGIKOM,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/OPGIKOM,NA
IDAN,SMALT_LOEN_BELOEB,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Moduldata-for-Arbejdsmarked/SMALT-LOEN-BELOEB,NA
IDAN,TYPE_2008,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/IDA-databasen/IDA-ansaettelser/TYPE-2008,NA
IDAP,AKASAF,Seneste år som medlem af A-kasse,1980,2018,NA,NA
IDAP,AKASSE_ID,Entydig identifikation af a-kassetilhørsforhold,2008,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/moduldata-for-arbejdsmarked/akasse-id,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Offentligt-forsoergede--Tidligere-kaldet-Personer-uden-ordinaer-beskaeftigelse-eller-POUB-/AKASSE-ID
IDAP,AKASST,Seneste startår som medlem af en A-kasse,1980,2018,NA,NA
IDAP,ALDERNOV,Alder beregnet ultimo november,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/ALDERNOV
IDAP,ANDEL_BEF,Grad for andelen af dage i året hvor man har været i befolkningen,2008,2018,NA,NA
IDAP,ANDEL_BEF_AKK,Grad for andelen af dage i perioden fra 2008 hvor man har været i befolkningen,2008,2018,NA,NA
IDAP,ANDEL_BESK,Grad for andelen af dage i året hvor man har været beskæftiget,2008,2018,NA,NA
IDAP,ANDEL_BESK_AKK,Grad for andelen af dage i perioden fra 2008 hvor man har været beskæftiget,2008,2018,NA,NA
IDAP,ARLEDGR,Årsledighedsgrad,1980,2007,NA,NA
IDAP,ARLEDGR_BRUTTO,Årsledighedsgrad (bruttoledighed),2008,2018,NA,NA
IDAP,ARLEDGR_NETTO,Årsledighedsgrad (nettoledighed).,2008,2018,NA,NA
IDAP,ATPAR,Antal år som lønmodtager,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/ATPAR
IDAP,ATPXX,ATP omregnet til B-sats,1980,2007,NA,NA
IDAP,ATP_AAR,ATP i året (omregnet til b-sats),2008,2018,NA,NA
IDAP,BEF_ULT_NOV_AKK,Antal år fra november 1980 i befolkningen ult. nov.,2008,2018,NA,NA
IDAP,BESK_ULT_NOV_AKK,Antal år fra november 1980 i beskæftigelse ult. nov.,2008,2018,NA,NA
IDAP,CPRTJEK,CPR-tjek,2008,2018,NA,NA
IDAP,CPRTYPE,CPR-type,2008,2018,NA,NA
IDAP,EJNOV,Antal supplerende ej-november ansættelser,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/EJNOV
IDAP,EJNOVSUM,Ej-novemberansættelser lønsum,1980,2007,NA,NA
IDAP,EJNOVSUM_BRED,Ej-novemberansættelser bred lønsum,2008,2018,NA,NA
IDAP,EJNOVSUM_SMAL,Ej-novemberansættelser smal lønsum,2008,2018,NA,NA
IDAP,ERHVER,Erhvervserfaring fra 1980 i 1000,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/ERHVER
IDAP,ERHVER79,Erhvervserfaring ultimo 1979,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/ERHVER79
IDAP,ERHVER_2007,Erhvervserfaring 1980-2007,2008,2018,NA,NA
IDAP,ERHVER_TIMER,Erhvervserfaring i året opgjort på baggrund af løntimerne,2008,2018,NA,NA
IDAP,ERHVER_TIMER_AKK,Erhvervserfaring fra 2008 opgjort på baggrund af løntimerne,2008,2018,NA,NA
IDAP,FORSIKRINGSKATEGORI_KODE,Kode for forsikringskategori,1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/ledighed-amfora-kontanthjaelp/forsikringskategori-kode,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Offentligt-forsoergede--Tidligere-kaldet-Personer-uden-ordinaer-beskaeftigelse-eller-POUB-/FORSIKRINGSKATEGORI-KODE
IDAP,KON,Køn,1980,2018,NA,NA
IDAP,LEDAR,Første ledighed (årstal),1980,2007,NA,NA
IDAP,LEDAR_BRUTTO,Året for første bruttoledighed,2008,2018,NA,NA
IDAP,LEDAR_NETTO,Året for første nettoledighed,2008,2018,NA,NA
IDAP,LEDDEL,Uger delvis ledig,1980,2007,NA,NA
IDAP,LEDFULD,Uger fuld ledighed,1980,2007,NA,NA
IDAP,LEDIGHED_BRUTTO,Antal uger med bruttoledighed i året,2008,2018,NA,NA
IDAP,LEDIGHED_NETTO,Antal uger med nettoledighed i året,2008,2018,NA,NA
IDAP,LONIND,Kontant løn - Arbejdsgivernes oplysningssedler,1980,2007,NA,NA
IDAP,NSUP,Supplerende november-ansættelser (antal).,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/NSUP
IDAP,NSUPSUM,Supplerende løn i november-ansættelser (sum),1980,2007,NA,NA
IDAP,NSUPSUM_BRED,Bred løn i supplerende job ultimo november,2008,2018,NA,NA
IDAP,NSUPSUM_SMAL,Smal løn i supplerende job i november,2008,2018,NA,NA
IDAP,PENSALD,Alder ved pensionering (offentlig),1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/PENSALD
IDAP,PJOB_DAGE,Antal dage i året ansat i det primære job,2008,2018,NA,NA
IDAP,PLOENTIMER,Løntimer i det primære job,2008,2018,NA,NA
IDAP,PNR,Personnummer,1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/Forskningsservice/PNR,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Folketal/PNR
IDAP,POTLEAR,Forsikret/ledig antal år (fra 1980),1980,2007,NA,NA
IDAP,POTLEAR_BRUTTO,Antal år bruttoledig eller forsikret (fra 2008),2008,2018,NA,NA
IDAP,POTLEAR_NETTO,Antal år nettoledig eller forsikret (fra 1980),2008,2018,NA,NA
IDAP,PSOC_STATUS_KODE,Socioøkonomisk status i det primære job,2008,2018,NA,NA
IDAP,PSTILL,Primær arbejdsstilling,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/IDA-databasen/IDA-personer/PSTILL,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/PSTILL
IDAP,PSUM_BRED,Bred løn i det primære job,2008,2018,NA,NA
IDAP,PSUM_SMAL,Smal løn i det primære job,2008,2018,NA,NA
IDAP,PTIMELOEN_BRED,Timeløn (bred) i det primære job,2008,2018,NA,NA
IDAP,PTIMELOEN_SMAL,Timeløn (smal) i det primære job,2008,2018,NA,NA
IDAP,SAMLET_BREDT_LOEN_BELOEB,Samlet bred løn i året,2008,2018,NA,NA
IDAP,SAMLET_SMALT_LOEN_BELOEB,Samlet smal løn i året,2008,2018,NA,NA
IDAP,SATP79,Samlet ATP ultimo 1979,1980,2018,NA,NA
IDAP,SENAFAR,Seneste afslutning på arbejdsmarkedet,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/SENAFAR
IDAP,SENSTAR,Seneste start på arbejdsmarkedet,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/SENSTAR
IDAP,SJOB_DAGE,Antal dage i året ansat i det sekundære job,2008,2018,NA,NA
IDAP,SLOENTIMER,Løntimer i det sekundære job,2008,2018,NA,NA
IDAP,SLON,Samlet løn fra oplysningssedler,1980,2007,NA,NA
IDAP,SSOC_STATUS_KODE,Socioøkonomisk status i det sekundære job,2008,2018,NA,NA
IDAP,SSTILL,Sekundær arbejdsstilling,1980,2007,https://www.dst.dk/da/Statistik/dokumentation/Times/IDA-databasen/IDA-personer/SSTILL,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/SSTILL
IDAP,SSUM_BRED,Bred løn i det sekundære job,2008,2018,NA,NA
IDAP,SSUM_SMAL,Smalt lønbeløb i det sekundære job,2008,2018,NA,NA
IDAP,STARTAR,Første år på arbejdsmarkedet,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Beskaeftigelsesoplysninger-der-vedroerer-IDA-personer/STARTAR
IDAP,STIMELOEN_BRED,Timeløn (bred) i det sekundære job,2008,2018,NA,NA
IDAP,STIMELOEN_SMAL,Timeløn (smal) i det sekundære job,2008,2018,NA,NA
IDAP,SUMGRAD,Sum af ledighedsgrader (fra 1980),1980,2007,NA,NA
IDAP,SUMGRAD_BRUTTO,Summeret bruttoledighed( fra 2008),2008,2018,NA,NA
IDAP,SUMGRAD_NETTO,Summeret nettoledighed (fra 1980),2008,2018,NA,NA
IDAP,CPRTJEK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,NA
IDAP,CPRTYPE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,NA
IDAS,AARSVRK,Antal årsværk for alle ansættelsesforhold,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/AARSVRK
IDAS,ADRXFREM,Adresseændring for arbejssted året efter,1980,2017,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ADRXFREM
IDAS,ADRXTILB,Adresseændring for arbejdssted i året før,1981,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ADRXTILB
IDAS,AFGRATE,Afgangsrate i efterfølgende årsperiode i procent,1980,2017,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/AFGRATE
IDAS,AND131,Andel Soc_status_kode=131 blandt ansatte,2008,2018,NA,NA
IDAS,AND132,Andel Soc_status_kode=132 blandt ansatte,2008,2018,NA,NA
IDAS,AND133,Andel Soc_status_kode=133 blandt ansatte,2008,2018,NA,NA
IDAS,AND134,Andel Soc_status_kode=134 blandt ansatte,2008,2018,NA,NA
IDAS,AND135,Andel Soc_status_kode=135 blandt ansatte,2008,2018,NA,NA
IDAS,AND136,Andel Soc_status_kode=136 blandt ansatte,2008,2018,NA,NA
IDAS,ANDELOPS,Andel af opsugede blandt ansatte,1981,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANDELOPS
IDAS,ANDELUDS,Andel af udskilte til et andet arbejdssted blandt ansatte,1980,2017,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANDELUDS
IDAS,ANDFA,Andel lønmodtagere på grundniveau (PSTILL=35) pr. arbejdssted,1980,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANDFA
IDAS,ANDHF,Andel topledere og lønmodtagere på højeste niveau (PSTILL=31-33) pr. arbejdssted,1980,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANDHF
IDAS,ANDIF,Andel i kategorien -anden lønmodtager- (PSTILL=36) pr. arbejdssted,1980,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANDIF
IDAS,ANDLEDAR,"Andel af arbejdere med årsledighed, pct.",1980,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANDLEDAR
IDAS,ANDLEDAR131_BRUTTO,"Andel Soc_status_kode=131 m. bruttoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR131_NETTO,"Andel Soc_status_kode=131 m. nettoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR132_BRUTTO,"Andel Soc_status_kode=132 m. bruttoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR132_NETTO,"Andel Soc_status_kode=132 m. nettoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR133_BRUTTO,"Andel Soc_status_kode=133 m. bruttoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR133_NETTO,"Andel Soc_status_kode=133 m. nettoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR134_BRUTTO,"Andel Soc_status_kode=134 m. bruttoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR134_NETTO,"Andel Soc_status_kode=134 m. nettoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR135_BRUTTO,"Andel Soc_status_kode=135 m. bruttoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR135_NETTO,"Andel Soc_status_kode=135 m. nettoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR136_BRUTTO,"Andel Soc_status_kode=136 m. bruttoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR136_NETTO,"Andel Soc_status_kode=136 m. nettoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR_BRUTTO,"Andel blandt samtlige ansatte m. bruttoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLEDAR_NETTO,"Andel blandt samtlige ansatte m. nettoårsledighed, pct.",2008,2018,NA,NA
IDAS,ANDLF,Andel lønmodtagere på mellemniveau (PSTILL=34) pr. arbejdssted,1980,2007,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANDLF
IDAS,ANTAAR,Antal ansættelsesforhold (personer) i år,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANTAAR
IDAS,ANTALXFR,Ændring i antal ansatte i efterfølgende år (hovedbeskæftigede),1980,2017,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANTALXFR
IDAS,ANTALXTI,Ændring i antal ansatte ift. året før,1981,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANTALXTI
IDAS,ANTNOV,Antal ansatte pr. november,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANTNOV
IDAS,ANTNOVBI,Antal bibeskæftigede pr. november,1980,2018,NA,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/IDA-arbejdssteder/ANTNOVBI
