rowid,name,value,name_english,value_english
812,variablebeskrivelse,"Variablen c_plejeboligkode angiver, om en borger på indlæggelsestidspunktet/datoen for det ambulante besøg har bopælsadresse i en plejebolig/plejehjem. c_plejeboligkode er en institutionskode, der er dannet for hver plejebolig/plejehjem. Institutionskoden består af kommunekoden (første 3 cifre) og et fiktivt løbenummer på 4 cifre, der tilknyttes en specifik plejebolig. Kommunenummeret er hentet fra plejeboliglisten (EOJ_FRG). Kommunerne har selv angivet, hvilke plejeboliger der hører under kommunen (bopælskommune). Oplysninger om plejeadresser er indberettet første gang i 2011 og kan derfor ikke anvendes på data for tidligere år. Oplysningerne om historik på institutionskoden bør anvendes ved brug af institutionskoden. På sigt skal oplysninger vedr. borgere, der modtager hjemmehælp (en EOJ ydelse) også fremgå af markører i data.",variable description,"The variable c_nursing home code indicates whether a citizen at the time of admission / date of the outpatient visit has a residential address in a nursing home / nursing home. C_nursing home code is an institution code formed for each nursing home / nursing home. The institution code consists of c municipal codes. ) and a fictitious serial number of 4 digits that is associated with a specific nursing home. The municipality number is taken from the nursing home list (EOJ_FRG). The municipalities themselves have indicated which nursing homes belong to the municipality (residence municipality). Information about care addresses is reported for the first time in 2011 and can therefore does not apply to data for previous years. The information on the history of the institutional code should be used when using the institutional code. In the long term, information regarding citizens receiving home help (an EOJ benefit) must also appear in markers in the data. "
813,variablebeskrivelse,Variablen er blank.,variable description,The variable is blank. 
814,variablebeskrivelse,"Variablen er defineret ud fra en tilsvarende variabel i LPR, som angiver, om der er tale om et besøg, i de tilfælde hvor der er angivet en ambulant besøgsdato.Det er relevant at få angivet om der er tale om et besøg, da der generelt afregnes både for besøget og for procedure- og/eller diagnosegruppe for kontakter med besøgstype ’B’. Der er dog undtagelser, jf. Takstvejledningen. Besøgstypen får værdien besøg (B) i det tilfælde, at der er registreret et ambulant besøg og såfremt der ikke er flere besøg på samme dato, samt at stamafdelingen ikke har en af følgende fire specialer: 61: Klinisk fysiologi og nuklearmedicin 66: Diagnostisk radiologi (røntgen) 64: Klinisk neurofysiologi 68: Klinisk genetik Hvis der er registreret et ambulant besøg, og stamafdelingen er en af ovenstående afdelinger, registreres besøgstypen som egne forløb (EF). Hvis der er registreret et ambulant besøg, og stamafdelingen er en af de ovenstående afdelinger, registreres besøgstype som besøg (B). Er der ikke registreret en besøgsdato i LPR, er besøgstypen ikke besøg, hvis det er en assistance (IB). Hvis der er registreret flere ambulante besøgsdatoer på samme dato, er besøgstypen for det dyreste besøg (B) og flere besøg (FB) for de øvrige. Hvis der er et ambulant besøg med indmåde akut, bliver besøgstypen AA.Bemærk: Sygehusenes indberetninger af ambulante besøg afhænger af deres indberetningssystemer. Hvis sygehusene skifter indberetningssystem, kan der ske markante udsving antallet af ambulante besøg. Se også variablen v_ass.",variable description,"The variable is defined on the basis of a corresponding variable in LPR, which indicates whether there is a visit, in cases where an outpatient visit date has been specified. It is relevant to indicate whether there is a visit. visits, as they are generally settled both for the visit and for the procedure and / or diagnostic group for contacts with visit type 'B.' However, there are exceptions, cf. the tariff guide. The visit type is given the value visit (B) in the event that a outpatient visits and if there are no more visits on the same date, and that the main department does not have one of the following four specialties: 61: Clinical physiology and nuclear medicine 66: Diagnostic radiology (X-ray) 64: Clinical neurophysiology 68: Clinical genetics If a outpatient visit, and the main ward is one of the above wards, the type of visit is registered as separate courses (EC) If an outpatient visit is registered and the main ward is one of the above wards, the type of visit is registered as requested. increase (B). If a visit date has not been registered in LPR, the visit type is not a visit if it is an assistance (IB). If several outpatient visit dates have been registered on the same date, the visit type is for the most expensive visit (B) and several visits (FB) for the others. If there is an outpatient visit with an emergency, the type of visit will be AA. Note: The hospitals' reports of outpatient visits depend on their reporting systems. If the hospitals change reporting system, there may be significant fluctuations in the number of outpatient visits. See also the variable v_ass. "
815,variablebeskrivelse,"Variablen indeholder de diagnosekoder, der er blevet registreret på hver kontakt. For at se diagnosens type, skal der ses på variablen C_DIAGTYPE, som ligeledes ligger i tabellen T_DIAG.Diagnoseteksten kan findes ved at koble diagnosekoden med den tilsvarende kode i diagnoseklassifikationen. Da diagnosekoder kan skifte betydning over tid, er det nødvendigt at kigge på diagnosekodens fra- og til-dato i klassifikationen. Her benyttes den version af diagnosen, som er gældende på kontaktens udskrivningsdato. For uafsluttede kontakter er det den senest gældende version af diagnosen der er aktuel.",variable description,"The variable contains the diagnostic codes that have been registered on each contact. To see the type of diagnosis, look at the variable C_DIAGTYPE, which is also in the table T_DIAG. The diagnostic text can be found by linking the diagnostic code with the corresponding code in Since diagnostic codes can change meaning over time, it is necessary to look at the from and to date of the diagnostic code in the classification. Here, the version of the diagnosis that is valid on the contact's print date is used. the diagnosis that is current. "
816,variablebeskrivelse,"Variablen indeholder de tillægskoder der er blevet registreret til hver ulykkeskode.For at identificere, hvilken ulykkeskode tillægskode knytter sig til, ses på variablen C_ULYKK.",variable description,"The variable contains the additional codes that have been registered for each accident code. To identify which accident code the additional code is associated with, look at the variable C_ ACCIDENT. "
817,variablebeskrivelse,"Variablen indeholder et løbenummer som er unikt for en kontakt. Recnum anvendes til at koble data om en kontakt fra de forskellige datasæt, der udgør Landspatientregisteret.",variable description,The variable contains a serial number that is unique to a contact. Recnum is used to connect data about a contact from the various data sets that make up the National Patient Register. 
818,variablebeskrivelse,"Variablen indeholder et løbenummer som er unikt for en kontakt. Recnum anvendes til at koble data om en kontakt fra de forskellige datasæt, der udgør MiniPas",variable description,The variable contains a serial number that is unique to a contact. Recnum is used to connect data about a contact from the various data sets that make up the MiniPas 
819,variablebeskrivelse,"Variablen indeholder et løbenummer som er unikt for en kontakt. Recnum anvendes til at koble data om en kontakt fra de forskellige datasæt, der udgør MiniPas.",variable description,The variable contains a serial number that is unique to a contact. Recnum is used to connect data about a contact from the various data sets that make up the MiniPas. 
820,variablebeskrivelse,"Variablen indeholder tekst, der beskriver den fejl, der er registreret for den indberettede LPR-kontakt, som danner baggrund for DRG-kontakten",variable description,"The variable contains text describing the error registered for the reported LPR contact, which forms the background for the DRG contact "
821,variablebeskrivelse,"Ved obduktion af dødfødt/nyfødt barn skal moderens CPR-nummer anføres. For fostre er det unødvendigt, når de registreres på moderens CPR-nummer. For børn er det nødvendigt med kobling til moderens CPR-nummer.For kvinder, der har fået tildelt et dansk CPR-nummer, anvendes dette som personnummer, uanset om kvinden har fast bopæl i udlandet.Hvis det danske CPR-nummer ikke foreligger ved undersøgelsen, kan der benyttes et midlertidigt erstatningsnummer, som udskiftes med CPR-nummeret, når dette foreligger.For kvinder, som ikke har noget dansk CPR-nummer, benyttes et erstatningsnummer, hvor: - de første 6 cifre angiver fødselsdag, -måned og -år,- 7. ciffer er 0 for patienter født i år 1900-1999, og 6 for patienter født efter år 1999, - 8. og 9. position udfyldes med bogstaver efter Sundheds- styrelsens eller evt. afdelingens retningslinjer, og - 10. ciffer er lige for kvinderObduktioner på fostreOprettes på moderens CPR-nummer for alle fostre uden dødsattest, dvs. alle fostre før 22 fulde gestationsuger (mindre eller lig med 21+6), der ikke har vist livstegn efter fødslen.Ved flerfoldsgraviditet kan alle fostre medtages på samme rekvisition, eller der kan oprettes særskilte rekvisitioner for hvert foster.Medfølgende placenta(e) kan medtages på samme rekvisition eller tildeles selvstændigt rekvisitionsnummer afhængigt af lokale forhold.Placentae fra levende børn og døde børn, der ikke obduceres, oprettes på moderens CPR-nummer",variable description,"At autopsy of stillborn / newborn child, the mother's CPR number must be stated. For fetuses, it is unnecessary when they are registered on the mother's CPR number. For children, it is necessary to link to the mother's CPR number. For women, who has been assigned a Danish CPR number, this is used as a personal identity number, regardless of whether the woman has a permanent residence abroad. If the Danish CPR number is not available at the examination, a temporary replacement number can be used, which is replaced by the CPR number when This is available. For women who do not have a Danish CPR number, a replacement number is used, where: - the first 6 digits indicate birthday, month and year, - 7th digit is 0 for patients born in the year 1900-1999, and 6 for patients born after the year 1999, - 8th and 9th position are filled in with letters according to the guidelines of the National Board of Health or possibly the department, and - 10th digit is the same for womenAutriations on fetusesCreated on the mother's CPR number for all fetuses without death certificate , i.e. a All fetuses before 22 full gestational weeks (less than or equal to 21 + 6) who have not shown signs of life after birth. In multiple pregnancies, all fetuses can be included on the same requisition, or separate requisitions can be created for each fetus. included on the same requisition or assigned an independent requisition number depending on local conditions.Placentae from living children and dead children who are not autopsied are created on the mother's CPR number "
